station_latitude,station_longitude,weather_classifier,temp_category,station_name
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cold,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cold,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cold,HUNTERSTON NO 3
55.723,-4.893,Snowy,Cold,HUNTERSTON NO 3
55.723,-4.893,Snowy,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cold,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Snowy,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Mild,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Dry,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Mild,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Heavy Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Drizzle,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Mild Rain,Hot,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
55.723,-4.893,Dry,Cool,HUNTERSTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cold,BRAMPTON NO 3
54.935,-2.735,Snowy,Freezing,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cold,BRAMPTON NO 3
54.935,-2.735,Snowy,Cold,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Snowy,Cool,BRAMPTON NO 3
54.935,-2.735,Snowy,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Thunderstorm,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cold,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Thunderstorm,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Thunderstorm,Cool,BRAMPTON NO 3
54.935,-2.735,Heavy Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Mild,BRAMPTON NO 3
54.935,-2.735,Drizzle,Mild,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Dry,Cool,BRAMPTON NO 3
54.935,-2.735,Hail,Cool,BRAMPTON NO 3
54.935,-2.735,Mild Rain,Cool,BRAMPTON NO 3
54.935,-2.735,Drizzle,Cool,BRAMPTON NO 3
