src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year,file_location_temp,file_location_weather,file_location_precip
566,WISETON,wiseton,nottinghamshire,53.396,-0.932,6,1979,1995,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\nottinghamshire\00566_wiseton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\nottinghamshire\00566_wiseton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\nottinghamshire\00566_wiseton\qc-version-1
567,CLARBOROUGH,clarborough,nottinghamshire,53.341,-0.901,21,1987,1993,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\nottinghamshire\00567_clarborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\nottinghamshire\00567_clarborough\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\nottinghamshire\00567_clarborough\qc-version-1
569,NEWTOWN LINFORD,newtown-linford,leicestershire,52.681,-1.217,119,1961,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\leicestershire\00569_newtown-linford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\leicestershire\00569_newtown-linford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\leicestershire\00569_newtown-linford\qc-version-1
571,STOUGHTON,stoughton,leicestershire,52.613,-1.068,100,1990,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\leicestershire\00571_stoughton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\leicestershire\00571_stoughton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\leicestershire\00571_stoughton\qc-version-1
574,BROOKSBY HALL NO 2,brooksby-hall-no-2,leicestershire,52.732,-0.996,70,1979,1996,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\leicestershire\00574_brooksby-hall-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\leicestershire\00574_brooksby-hall-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\leicestershire\00574_brooksby-hall-no-2\qc-version-1
575,CALDECOTT P STA,caldecott-p-sta,leicestershire,52.53,-0.727,53,1961,1994,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\leicestershire\00575_caldecott-p-sta\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\leicestershire\00575_caldecott-p-sta\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\leicestershire\00575_caldecott-p-sta\qc-version-1
576,COTTESMORE,cottesmore,leicestershire,52.727,-0.656,136,1984,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\leicestershire\00576_cottesmore\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\leicestershire\00576_cottesmore\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\leicestershire\00576_cottesmore\qc-version-1
577,BUGBROOKE MILL,bugbrooke-mill,northamptonshire,52.221,-1.005,76,1964,1978,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\northamptonshire\00577_bugbrooke-mill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\northamptonshire\00577_bugbrooke-mill\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\northamptonshire\00577_bugbrooke-mill\qc-version-1
578,"NORTHAMPTON, MOULTON PARK",northampton-moulton-park,northamptonshire,52.274,-0.881,127,1976,2009,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\northamptonshire\00578_northampton-moulton-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\northamptonshire\00578_northampton-moulton-park\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\northamptonshire\00578_northampton-moulton-park\qc-version-1
580,RAUNDS,raunds,northamptonshire,52.338,-0.547,59,1961,1992,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\northamptonshire\00580_raunds\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\northamptonshire\00580_raunds\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\northamptonshire\00580_raunds\qc-version-1
581,MARHOLM,marholm,cambridgeshire,52.604,-0.311,21,1965,2003,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\cambridgeshire\00581_marholm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\cambridgeshire\00581_marholm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\cambridgeshire\00581_marholm\qc-version-1
583,WITTERING,wittering,cambridgeshire,52.612,-0.468,74,1961,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\cambridgeshire\00583_wittering\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\cambridgeshire\00583_wittering\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\cambridgeshire\00583_wittering\qc-version-1
585,"BIRMINGHAM, KING EDWARDS SCHOOL",birmingham-king-edwards-school,west-midlands,52.449,-1.926,137,1961,1986,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-midlands\00585_birmingham-king-edwards-school\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-midlands\00585_birmingham-king-edwards-school\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-midlands\00585_birmingham-king-edwards-school\qc-version-1
586,"WINTERBOURNE, UNIVERSITY OF BIRMINGHAM",winterbourne-university-of-birmingham,west-midlands,52.454,-1.924,130,1988,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-midlands\00586_winterbourne-university-of-birmingham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-midlands\00586_winterbourne-university-of-birmingham\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-midlands\00586_winterbourne-university-of-birmingham\qc-version-1
588,LUDDINGTON NO 2,luddington-no-2,warwickshire,52.173,-1.776,42,1961,1968,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00588_luddington-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00588_luddington-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00588_luddington-no-2\qc-version-1
589,LUDDINGTON,luddington,warwickshire,52.173,-1.757,56,1968,1989,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00589_luddington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00589_luddington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00589_luddington\qc-version-1
590,STRATFORD-UPON-AVON,stratford-upon-avon,warwickshire,52.192,-1.762,49,1961,2001,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00590_stratford-upon-avon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00590_stratford-upon-avon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00590_stratford-upon-avon\qc-version-1
592,SHIPSTON-ON-STOUR,shipston-on-stour,warwickshire,52.064,-1.691,111,1961,1982,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00592_shipston-on-stour\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00592_shipston-on-stour\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00592_shipston-on-stour\qc-version-1
593,ELMDON,elmdon,west-midlands,52.453,-1.742,96,1950,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-midlands\00593_elmdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-midlands\00593_elmdon\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-midlands\00593_elmdon\qc-version-1
595,CHURCH LAWFORD,church-lawford,warwickshire,52.359,-1.331,107,1992,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00595_church-lawford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00595_church-lawford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00595_church-lawford\qc-version-1
596,WELLESBOURNE,wellesbourne,warwickshire,52.206,-1.605,47,1961,2011,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00596_wellesbourne\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00596_wellesbourne\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00596_wellesbourne\qc-version-1
597,"COVENTRY, TORRINGTON AVENUE",coventry-torrington-avenue,west-midlands,52.399,-1.575,107,1966,1973,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-midlands\00597_coventry-torrington-avenue\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-midlands\00597_coventry-torrington-avenue\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-midlands\00597_coventry-torrington-avenue\qc-version-1
598,"COVENTRY, BABLAKE",coventry-bablake,west-midlands,52.414,-1.521,89,1985,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-midlands\00598_coventry-bablake\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-midlands\00598_coventry-bablake\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-midlands\00598_coventry-bablake\qc-version-1
599,MORETON MORRELL,moreton-morrell,warwickshire,52.195,-1.554,85,1961,1988,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00599_moreton-morrell\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00599_moreton-morrell\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00599_moreton-morrell\qc-version-1
600,COVENTRY AIRPORT,coventry-airport,warwickshire,52.366,-1.49,81,1974,1979,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00600_coventry-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00600_coventry-airport\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00600_coventry-airport\qc-version-1
601,COVENTRY,coventry,warwickshire,52.394,-1.519,103,1951,1966,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00601_coventry\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00601_coventry\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00601_coventry\qc-version-1
603,LONG LAWFORD,long-lawford,warwickshire,52.379,-1.307,87,1974,1977,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00603_long-lawford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00603_long-lawford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00603_long-lawford\qc-version-1
604,RUGBY,rugby,warwickshire,52.37,-1.257,117,1959,2000,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\warwickshire\00604_rugby\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\warwickshire\00604_rugby\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\warwickshire\00604_rugby\qc-version-1
605,BRIZE NORTON,brize-norton,oxfordshire,51.758,-1.578,82,1968,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00605_brize-norton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00605_brize-norton\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00605_brize-norton\qc-version-1
606,OXFORD,oxford,oxfordshire,51.761,-1.264,63,1930,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00606_oxford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00606_oxford\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00606_oxford\qc-version-1
607,SOUTH NEWINGTON,south-newington,oxfordshire,51.998,-1.406,105,1994,2011,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00607_south-newington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00607_south-newington\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00607_south-newington\qc-version-1
608,"BANBURY, GRIMSBURY P STA",banbury-grimsbury-p-sta,oxfordshire,52.073,-1.334,87,1989,1991,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00608_banbury-grimsbury-p-sta\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00608_banbury-grimsbury-p-sta\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00608_banbury-grimsbury-p-sta\qc-version-1
609,SHIRBURN MODEL FARM,shirburn-model-farm,oxfordshire,51.669,-0.996,108,1969,2021,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00609_shirburn-model-farm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00609_shirburn-model-farm\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00609_shirburn-model-farm\qc-version-1
611,MAIDENSGROVE,maidensgrove,oxfordshire,51.589,-0.958,182,1978,1982,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00611_maidensgrove\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00611_maidensgrove\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00611_maidensgrove\qc-version-1
613,BENSON,benson,oxfordshire,51.62,-1.099,57,1975,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\oxfordshire\00613_benson\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\oxfordshire\00613_benson\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\oxfordshire\00613_benson\qc-version-1
615,"MEDMENHAM, WATER RESEARCH",medmenham-water-research,buckinghamshire,51.548,-0.84,30,1962,1981,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\buckinghamshire\00615_medmenham-water-research\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\buckinghamshire\00615_medmenham-water-research\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\buckinghamshire\00615_medmenham-water-research\qc-version-1
616,GRENDON UNDERWOOD,grendon-underwood,buckinghamshire,51.889,-1.016,67,1964,2000,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\buckinghamshire\00616_grendon-underwood\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\buckinghamshire\00616_grendon-underwood\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\buckinghamshire\00616_grendon-underwood\qc-version-1
618,AYLESBURY,aylesbury,buckinghamshire,51.796,-0.782,96,1961,1985,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\buckinghamshire\00618_aylesbury\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\buckinghamshire\00618_aylesbury\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\buckinghamshire\00618_aylesbury\qc-version-1
620,CHENIES NO 2,chenies-no-2,buckinghamshire,51.69,-0.534,139,1992,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\buckinghamshire\00620_chenies-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\buckinghamshire\00620_chenies-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\buckinghamshire\00620_chenies-no-2\qc-version-1
622,KEELE,keele,staffordshire,52.999,-2.27,179,1961,2006,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\staffordshire\00622_keele\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\staffordshire\00622_keele\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\staffordshire\00622_keele\qc-version-1
623,OAKEN,oaken,staffordshire,52.625,-2.213,125,1961,1982,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\staffordshire\00623_oaken\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\staffordshire\00623_oaken\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\staffordshire\00623_oaken\qc-version-1
625,STONE NO 2,stone-no-2,staffordshire,52.886,-2.183,107,1961,1990,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\staffordshire\00625_stone-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\staffordshire\00625_stone-no-2\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\staffordshire\00625_stone-no-2\qc-version-1
626,PENKRIDGE,penkridge,staffordshire,52.702,-2.12,101,1961,2004,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\staffordshire\00626_penkridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\staffordshire\00626_penkridge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\staffordshire\00626_penkridge\qc-version-1
627,CELLARHEAD,cellarhead,staffordshire,53.04,-2.085,228,1983,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\staffordshire\00627_cellarhead\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\staffordshire\00627_cellarhead\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\staffordshire\00627_cellarhead\qc-version-1
