date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
2020-08-07,PRESTON,50.637,-2.426,Dry,Hot,Sunny,25.8,14.4,12.0,,9.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-08,PRESTON,50.637,-2.426,Dry,Hot,Sunny,26.9,14.3,16.0,,12.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-09,PRESTON,50.637,-2.426,Dry,Hot,Sunny,32.8,16.1,15.0,,12.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-10,PRESTON,50.637,-2.426,Dry,Hot,Sunny,30.6,16.5,16.3,,7.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-11,PRESTON,50.637,-2.426,Dry,Hot,Sunny,26.5,17.7,15.2,,8.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-12,PRESTON,50.637,-2.426,Dry,Hot,Sunny,26.5,19.4,17.3,,11.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-13,PRESTON,50.637,-2.426,Dry,Hot,Sunny,25.8,17.9,15.9,,3.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-14,PRESTON,50.637,-2.426,Drizzle,Hot,Partially Overcast,25.2,18.7,17.4,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.4
2020-08-15,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,21.9,17.7,17.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.4
2020-08-16,PRESTON,50.637,-2.426,Drizzle,Mild,Partially Overcast,19.3,15.9,14.5,,2.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.4
2020-08-17,PRESTON,50.637,-2.426,Mild Rain,Mild,Sunny,19.0,13.0,11.3,,8.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.5
2020-08-18,PRESTON,50.637,-2.426,Dry,Mild,Sunny,21.4,17.0,14.3,,10.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.8
2020-08-19,PRESTON,50.637,-2.426,Gale,Mild,Partially Overcast,20.8,16.7,14.6,,0.2,,,,0.0,,0.0,0.0,0.0,1.0,,,,18.1
2020-08-20,PRESTON,50.637,-2.426,Gale,Mild,Sunny,19.8,16.1,14.4,,12.4,,,,0.0,,0.0,0.0,0.0,1.0,,,,19.6
2020-08-21,PRESTON,50.637,-2.426,Gale,Mild,Sunny,20.5,16.9,15.2,,7.7,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.2
2020-08-22,PRESTON,50.637,-2.426,Dry,Mild,Sunny,20.0,16.0,14.3,,9.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-23,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.4,15.8,14.2,,5.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-24,PRESTON,50.637,-2.426,Drizzle,Mild,Sunny,19.9,13.4,11.4,,4.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.2
2020-08-25,PRESTON,50.637,-2.426,Gale,Mild,Sunny,20.0,15.3,14.5,,7.2,,,,0.0,,0.0,0.0,0.0,1.0,,,,18.7
2020-08-26,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.7,14.9,13.7,,10.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-08-27,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.6,12.0,10.1,,3.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-28,PRESTON,50.637,-2.426,Thunderstorm,Mild,Sunny,17.3,12.1,10.5,,7.5,,,,0.0,,0.0,0.0,1.0,0.0,,,,26.9
2020-08-29,PRESTON,50.637,-2.426,Mild Rain,Mild,Sunny,19.5,10.1,8.5,,7.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,4.8
2020-08-30,PRESTON,50.637,-2.426,Dry,Mild,Sunny,17.7,10.9,9.0,,11.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-08-31,PRESTON,50.637,-2.426,Dry,Mild,Sunny,20.0,10.2,7.9,,8.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-01,PRESTON,50.637,-2.426,Dry,Mild,Sunny,18.8,9.6,7.2,,12.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-02,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,19.6,10.0,6.7,,2.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-03,PRESTON,50.637,-2.426,Thunderstorm,Mild,Partially Overcast,18.9,16.0,15.0,,0.5,,,,0.0,,0.0,0.0,1.0,0.0,,,,0.3
2020-09-04,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,17.8,11.5,9.3,,3.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.5
2020-09-05,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.1,10.6,9.0,,8.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.5
2020-09-06,PRESTON,50.637,-2.426,Dry,Mild,Sunny,18.4,10.2,8.5,,7.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-07,PRESTON,50.637,-2.426,Dry,Mild,Sunny,18.4,11.6,7.9,,6.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.2
2020-09-08,PRESTON,50.637,-2.426,Dry,Mild,Sunny,18.4,15.6,14.1,,7.3,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-09,PRESTON,50.637,-2.426,Dry,Mild,Sunny,21.2,12.0,10.2,,3.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-10,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.9,11.1,9.7,,7.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-11,PRESTON,50.637,-2.426,Dry,Mild,Sunny,20.7,9.3,8.0,,5.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-12,PRESTON,50.637,-2.426,Dry,Mild,Sunny,17.2,14.4,13.0,,9.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-13,PRESTON,50.637,-2.426,Dry,Mild,Sunny,19.8,11.8,9.2,,10.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-14,PRESTON,50.637,-2.426,Dry,Mild,Sunny,20.1,11.6,10.3,,10.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-15,PRESTON,50.637,-2.426,Dry,Mild,Sunny,24.3,14.0,13.3,,5.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-16,PRESTON,50.637,-2.426,Dry,Hot,Sunny,27.1,15.5,13.7,,9.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-17,PRESTON,50.637,-2.426,Dry,Hot,Sunny,26.4,13.0,12.1,,10.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-18,PRESTON,50.637,-2.426,Dry,Mild,Sunny,22.2,10.3,8.8,,9.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-19,PRESTON,50.637,-2.426,Dry,Mild,Sunny,21.5,13.0,12.2,,4.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-20,PRESTON,50.637,-2.426,Dry,Mild,Sunny,22.5,13.9,12.6,,8.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-21,PRESTON,50.637,-2.426,Dry,Mild,Sunny,24.9,12.6,11.1,,10.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-22,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,20.8,12.6,9.5,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-23,PRESTON,50.637,-2.426,Mild Rain,Mild,Partially Overcast,17.7,14.7,14.0,,0.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.5
2020-09-24,PRESTON,50.637,-2.426,Mild Rain,Mild,Partially Overcast,17.7,9.6,8.0,,3.0,,,,0.0,,0.0,0.0,0.0,9.0,,,,3.4
2020-09-25,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,14.2,6.5,5.0,,10.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,7.4
2020-09-26,PRESTON,50.637,-2.426,Dry,Mild,Sunny,16.0,5.8,3.6,,10.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-27,PRESTON,50.637,-2.426,Gale,Cool,Sunny,14.4,7.2,5.3,,10.8,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.0
2020-09-28,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,17.0,5.6,3.1,,0.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-09-29,PRESTON,50.637,-2.426,Dry,Mild,Sunny,18.4,12.8,12.4,,9.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-09-30,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,20.0,10.3,8.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-01,PRESTON,50.637,-2.426,Heavy Rain,Mild,Sunny,15.8,7.4,5.9,,7.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,8.6
2020-10-02,PRESTON,50.637,-2.426,Heavy Rain,Cool,Sunny,14.8,9.8,9.3,,3.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,32.6
2020-10-03,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,14.8,11.7,11.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,17.0
2020-10-04,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,13.1,9.3,8.3,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,15.6
2020-10-05,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,12.6,8.4,6.9,,0.5,,,,0.0,,0.0,0.0,9.0,0.0,,,,9.0
2020-10-06,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,14.6,12.0,10.7,,6.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.6
2020-10-07,PRESTON,50.637,-2.426,Dry,Mild,Sunny,15.8,10.2,9.0,,3.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.6
2020-10-08,PRESTON,50.637,-2.426,Drizzle,Mild,Partially Overcast,16.0,12.6,12.1,,3.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.7
2020-10-09,PRESTON,50.637,-2.426,Dry,Mild,Sunny,17.9,6.9,4.9,,6.1,,,,0.0,,0.0,0.0,0.0,9.0,,,,0.2
2020-10-10,PRESTON,50.637,-2.426,Drizzle,Cool,Sunny,14.6,4.7,2.6,,8.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.1
2020-10-11,PRESTON,50.637,-2.426,Dry,Mild,Sunny,15.4,8.3,5.5,,7.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-12,PRESTON,50.637,-2.426,Dry,Mild,Partially Overcast,16.0,8.1,5.5,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-13,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,13.1,7.3,5.8,,7.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,6.4
2020-10-14,PRESTON,50.637,-2.426,Dry,Cool,Sunny,14.2,9.3,6.0,,8.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-10-15,PRESTON,50.637,-2.426,Hail,Mild,Sunny,15.3,6.3,4.9,,9.4,,,,0.0,,0.0,1.0,0.0,0.0,,,,0.0
2020-10-16,PRESTON,50.637,-2.426,Dry,Cool,Sunny,14.9,6.9,5.4,,8.3,,,,0.0,,1.0,0.0,0.0,0.0,,,,0.0
2020-10-17,PRESTON,50.637,-2.426,Dry,Cool,Sunny,14.6,7.3,5.3,,5.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-18,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,14.4,8.9,7.0,,0.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-19,PRESTON,50.637,-2.426,Dry,Cool,Sunny,13.4,8.5,6.7,,4.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-20,PRESTON,50.637,-2.426,Mild Rain,Mild,Sunny,15.5,13.3,11.0,,4.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.1
2020-10-21,PRESTON,50.637,-2.426,Heavy Rain,Mild,Partially Overcast,17.2,13.4,13.0,,0.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,8.5
2020-10-22,PRESTON,50.637,-2.426,Mild Rain,Mild,Sunny,15.1,12.2,11.5,,8.3,,,,0.0,,0.0,0.0,0.0,9.0,,,,4.6
2020-10-23,PRESTON,50.637,-2.426,Drizzle,Mild,Partially Overcast,15.6,12.3,11.7,,2.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.1
2020-10-24,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,14.0,7.8,5.2,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-10-25,PRESTON,50.637,-2.426,Heavy Rain,Mild,Sunny,15.2,9.4,7.8,,6.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,16.5
2020-10-26,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,13.7,9.1,7.0,,8.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.5
2020-10-27,PRESTON,50.637,-2.426,Mild Rain,Mild,Partially Overcast,15.1,9.2,7.6,,1.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.5
2020-10-28,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,14.4,10.7,9.2,,0.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.6
2020-10-29,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,13.4,9.3,8.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.4
2020-10-30,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,15.0,13.4,11.9,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.1
2020-10-31,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,15.0,13.5,13.1,,2.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,4.2
2020-11-01,PRESTON,50.637,-2.426,Gale,Mild,Partially Overcast,15.1,11.3,9.6,,1.8,,,,0.0,,0.0,0.0,0.0,1.0,,,,5.4
2020-11-02,PRESTON,50.637,-2.426,Drizzle,Mild,Sunny,15.8,12.2,11.7,,7.5,,,,0.0,,0.0,0.0,,0.0,,,,2.3
2020-11-03,PRESTON,50.637,-2.426,Mild Rain,Mild,Sunny,15.6,5.1,3.8,,5.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,5.5
2020-11-04,PRESTON,50.637,-2.426,Dry,Cool,Sunny,11.8,2.7,0.6,,8.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.2
2020-11-05,PRESTON,50.637,-2.426,Dry,Cool,Sunny,12.1,2.7,0.3,,8.0,,,,0.0,,0.0,0.0,0.0,9.0,,,,0.0
2020-11-06,PRESTON,50.637,-2.426,Dry,Cool,Sunny,12.7,3.7,2.1,,7.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-11-07,PRESTON,50.637,-2.426,Thunderstorm,Cool,Partially Overcast,13.1,6.1,4.0,,1.5,,,,0.0,,0.0,0.0,1.0,0.0,,,,0.0
2020-11-08,PRESTON,50.637,-2.426,Thunderstorm,Mild,Partially Overcast,15.7,10.0,10.2,,0.3,,,,0.0,,0.0,0.0,1.0,0.0,,,,4.1
2020-11-09,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,15.0,12.4,10.5,,1.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-11-10,PRESTON,50.637,-2.426,Thunderstorm,Cool,Sunny,15.0,11.1,9.3,,4.2,,,,0.0,,0.0,0.0,1.0,0.0,,,,3.5
2020-11-11,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,14.8,11.3,9.7,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.3
2020-11-12,PRESTON,50.637,-2.426,Drizzle,Cool,Sunny,13.8,10.1,8.6,,5.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.3
2020-11-13,PRESTON,50.637,-2.426,Dry,Cool,Sunny,13.8,9.0,7.8,,6.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.9
2020-11-14,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,13.7,9.0,7.5,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,7.9
2020-11-15,PRESTON,50.637,-2.426,Hail,Cool,Sunny,14.4,9.1,8.5,,3.5,,,,0.0,,0.0,4.0,1.0,1.0,,,,17.6
2020-11-16,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,13.8,7.5,5.7,,0.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,5.8
2020-11-17,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,13.3,10.7,9.9,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.1
2020-11-18,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,13.9,10.1,10.2,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.1
2020-11-19,PRESTON,50.637,-2.426,Drizzle,Cool,Sunny,14.1,8.6,7.1,,5.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.4
2020-11-20,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,11.8,8.4,1.3,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-11-21,PRESTON,50.637,-2.426,Drizzle,Cool,Partially Overcast,12.1,9.7,8.1,,0.0,,,,0.0,,,,,,,,,1.5
2020-11-22,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,12.2,10.5,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.3
2020-11-23,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,11.7,6.1,4.1,,0.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.2
2020-11-24,PRESTON,50.637,-2.426,Dry,Cool,Sunny,12.7,6.9,6.7,,5.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-11-25,PRESTON,50.637,-2.426,Thunderstorm,Cool,Partially Overcast,12.7,9.7,9.6,,1.0,,,,0.0,,0.0,0.0,1.0,0.0,,,,1.3
2020-11-26,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,12.7,4.1,2.7,,0.5,,,,0.0,,0.0,0.0,0.0,9.0,,,,0.0
2020-11-27,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,8.1,4.5,4.0,,2.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-11-28,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,11.8,5.0,4.3,,2.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.4
2020-11-29,PRESTON,50.637,-2.426,Dry,Cool,Sunny,13.4,4.9,4.5,,5.5,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-11-30,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,10.5,3.1,2.3,,0.8,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-01,PRESTON,50.637,-2.426,Dry,Cool,Sunny,10.7,4.5,2.0,,6.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-02,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,9.4,4.6,2.5,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-03,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,9.4,3.5,1.3,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,7.8
2020-12-04,PRESTON,50.637,-2.426,Heavy Rain,Cool,Sunny,8.1,1.0,0.0,,3.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,7.7
2020-12-05,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,7.7,3.1,,,0.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,9.4
2020-12-06,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,6.9,1.4,-0.1,,6.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.8
2020-12-07,PRESTON,50.637,-2.426,Dry,Cool,Sunny,5.9,-0.6,-1.1,,4.3,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-08,PRESTON,50.637,-2.426,Dry,Cold,Sunny,3.8,-0.7,-2.8,,5.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-09,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,9.2,1.9,-0.5,,0.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-10,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,9.9,1.8,1.5,,1.3,,,,0.0,,0.0,0.0,0.0,0.0,,,,9.0
2020-12-11,PRESTON,50.637,-2.426,Heavy Rain,Cool,Sunny,11.4,8.5,7.3,,4.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,10.2
2020-12-12,PRESTON,50.637,-2.426,Dry,Cool,Sunny,12.4,6.8,4.4,,5.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.4
2020-12-13,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,10.0,2.5,1.8,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,4.3
2020-12-14,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,12.3,9.8,9.6,,0.5,,,,0.0,,,,,,,,,9.8
2020-12-15,PRESTON,50.637,-2.426,Gale,Cool,Sunny,12.0,8.5,,,5.0,,,,,,0.0,0.0,0.0,1.0,,,,0.3
2020-12-16,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,12.1,8.4,7.2,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.7
2020-12-17,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,10.9,8.0,7.0,,4.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,4.9
2020-12-18,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,12.6,9.3,7.8,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,4.9
2020-12-19,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,12.7,9.3,8.3,,4.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,7.3
2020-12-20,PRESTON,50.637,-2.426,Mild Rain,Cool,Sunny,12.3,7.0,5.4,,4.8,,,,0.0,,0.0,0.0,9.0,0.0,,,,3.9
2020-12-21,PRESTON,50.637,-2.426,Heavy Rain,Cool,Partially Overcast,12.2,7.3,5.9,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,12.5
2020-12-22,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,12.6,10.3,10.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,6.3
2020-12-23,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,12.1,10.5,10.0,,1.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,3.9
2020-12-24,PRESTON,50.637,-2.426,Dry,Cool,Sunny,11.8,3.1,0.6,,6.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.5
2020-12-25,PRESTON,50.637,-2.426,Dry,Cool,Sunny,6.8,0.7,-1.3,,6.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-26,PRESTON,50.637,-2.426,Gale,Cool,Partially Overcast,8.8,0.8,-2.0,,0.4,,,,0.0,,0.0,0.0,0.0,1.0,,,,0.0
2020-12-27,PRESTON,50.637,-2.426,Heavy Rain,Cool,Sunny,10.6,5.3,4.4,,5.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,16.7
2020-12-28,PRESTON,50.637,-2.426,Mild Rain,Cool,Partially Overcast,8.1,0.5,-1.9,,2.2,,,,0.0,,0.0,0.0,9.0,9.0,,,,3.5
2020-12-29,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,5.8,0.0,-2.0,,2.1,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
2020-12-30,PRESTON,50.637,-2.426,Dry,Cool,Partially Overcast,5.6,1.4,-0.6,,1.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.3
2020-12-31,PRESTON,50.637,-2.426,Drizzle,Cool,Sunny,6.7,-0.7,-2.6,,6.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.0
2020-01-01,"STRABANE, CARRICKLEE",54.808,-7.499,Dry,Cool,Partially Overcast,6.5,-3.2,-4.6,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.1
2020-01-02,"STRABANE, CARRICKLEE",54.808,-7.499,Drizzle,Cool,Partially Overcast,8.8,5.6,2.9,,0.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.1
2020-01-03,"STRABANE, CARRICKLEE",54.808,-7.499,Mild Rain,Cool,Sunny,11.2,2.9,-0.8,,3.9,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.7
2020-01-04,"STRABANE, CARRICKLEE",54.808,-7.499,Dry,Cool,Partially Overcast,8.9,3.3,0.4,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.8
2020-01-05,"STRABANE, CARRICKLEE",54.808,-7.499,Dry,Cool,Partially Overcast,9.2,7.0,6.5,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.5
2020-01-06,"STRABANE, CARRICKLEE",54.808,-7.499,Drizzle,Cool,Sunny,11.4,8.0,6.9,,3.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.2
2020-01-07,"STRABANE, CARRICKLEE",54.808,-7.499,Mild Rain,Cool,Partially Overcast,11.7,4.3,-1.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,2.6
2020-01-08,"STRABANE, CARRICKLEE",54.808,-7.499,Drizzle,Cool,Partially Overcast,13.9,3.5,-1.6,,2.7,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.5
2020-01-09,"STRABANE, CARRICKLEE",54.808,-7.499,Drizzle,Cool,Sunny,6.8,1.5,-1.6,,5.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.3
2020-01-10,"STRABANE, CARRICKLEE",54.808,-7.499,Dry,Cool,Partially Overcast,7.3,0.0,-4.5,,0.2,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.2
2020-01-11,"STRABANE, CARRICKLEE",54.808,-7.499,Heavy Rain,Cool,Partially Overcast,11.7,2.0,0.4,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,9.8
2020-01-12,"STRABANE, CARRICKLEE",54.808,-7.499,Mild Rain,Cool,Sunny,8.9,2.2,-1.6,,5.6,,,,0.0,,0.0,0.0,0.0,0.0,,,,6.1
2020-01-13,"STRABANE, CARRICKLEE",54.808,-7.499,Dry,Cool,Partially Overcast,6.9,2.6,-0.9,,0.4,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.4
